Date,Region,HIV_Rate,AIDS_Rate
2016-06,Івано-Франківська,1.0,0.4
2016-06,Київська,3.8,0.8
2016-06,Кіровоградська,1.8,0.5
2016-06,Луганська,0.9,0.5
2016-06,Львівська,1.3,0.5
2016-06,Миколаївська,5.7,2.8
2016-06,Одеська,3.4,3.0
2016-06,Полтавська,2.6,1.5
2016-06,Рівненська,1.5,0.3
2016-06,Сумська,1.5,0.4
2016-06,Тернопільська,0.9,0.3
2016-06,Харківська,1.0,0.6
2016-06,Херсонська,5.8,1.2
2016-06,Хмельницька,0.8,0.5
2016-06,Черкаська,4.4,2.4
2016-06,Чернівецька,0.6,0.2
2016-06,Чернігівська,3.2,0.7
2016-06,Київ,5.0,2.3
2016-07,Вінницька,1.7,0.9
2016-07,Волинська,1.6,1.0
2016-07,Дніпропетровська,5.2,3.1
2016-07,Донецька,2.9,2.3
2016-07,Житомирська,2.5,0.9
2016-07,Закарпатська,0.5,0.2
2016-07,Запорізька,4.1,2.4
2016-07,Івано-Франківська,0.7,0.4
2016-07,Київська,4.9,1.5
2016-07,Кіровоградська,3.9,1.3
2016-07,Луганська,1.3,0.4
2016-07,Львівська,2.0,0.7
2016-07,Миколаївська,8.7,3.4
2016-07,Одеська,6.4,4.9
2016-07,Полтавська,2.9,1.5
2016-07,Рівненська,2.0,0.7
2016-07,Сумська,0.4,0.7
2016-07,Тернопільська,1.0,0.6
2016-07,Харківська,1.2,0.4
2016-07,Херсонська,4.6,1.2
2016-07,Хмельницька,0.4,0.2
2016-07,Черкаська,3.8,1.5
2016-07,Чернівецька,0.7,0.1
2016-07,Чернігівська,3.4,1.1
2016-07,Київ,4.6,1.5
2016-08,Вінницька,0.2,0.2
2016-08,Волинська,1.0,0.3
2016-08,Дніпропетровська,7.4,4.9
2016-08,Донецька,7.7,3.4
2016-08,Житомирська,2.6,1.3
2016-08,Закарпатська,0.6,0.5
2016-08,Запорізька,2.8,1.5
2016-08,Івано-Франківська,0.5,0.2
2016-08,Київська,6.4,2.4
2016-08,Кіровоградська,4.2,0.9
2016-08,Луганська,1.0,0.5
2016-08,Львівська,1.0,0.3
2016-08,Миколаївська,8.8,4.0
2016-08,Одеська,6.9,3.9
2016-08,Полтавська,1.6,1.2
2016-08,Рівненська,1.3,0.4
2016-08,Сумська,1.5,0.5
2016-08,Тернопільська,0.9,0.3
2016-08,Харківська,1.3,0.4
2016-08,Херсонська,3.9,0.7
2016-08,Хмельницька,1.0,0.5
2016-08,Черкаська,2.9,1.1
2016-08,Чернівецька,1.2,0.7
2016-08,Чернігівська,4.9,2.1
2016-08,Київ,4.0,1.3
2016-09,Вінницька,2.9,1.1
2016-09,Волинська,2.5,1.5
2016-09,Дніпропетровська,9.2,5.4
2016-09,Донецька,5.3,2.3
2016-09,Житомирська,3.9,1.4
2016-09,Закарпатська,0.6,0.6
2016-09,Запорізька,2.8,2.0
2016-09,Івано-Франківська,1.2,0.0
2016-09,Київська,7.1,4.5
2016-09,Кіровоградська,3.0,0.9
2016-09,Луганська,1.0,0.3
2016-09,Львівська,1.6,0.4
2016-09,Миколаївська,5.0,2.8
2016-09,Одеська,6.8,4.4
2016-09,Полтавська,2.2,0.9
2016-09,Рівненська,2.3,0.8
2016-09,Сумська,1.4,0.4
2016-09,Тернопільська,1.5,0.6
2016-09,Харківська,2.7,1.1
2016-09,Херсонська,4.8,1.5
2016-09,Хмельницька,2.9,1.7
2016-09,Черкаська,3.8,1.3
2016-09,Чернівецька,1.7,0.7
2016-09,Чернігівська,3.9,2.1
2016-09,Київ,5.4,1.7
2016-10,Вінницька,1.8,1.1
2016-10,Волинська,1.6,0.7
2016-10,Дніпропетровська,13.0,6.5
2016-10,Донецька,2.6,1.8
2016-10,Житомирська,3.1,1.5
2016-10,Закарпатська,0.7,0.4
2016-10,Запорізька,3.2,1.8
2016-10,Івано-Франківська,0.5,0.5
2016-10,Київська,4.6,1.3
2016-10,Кіровоградська,3.0,1.2
2016-10,Луганська,1.5,0.5
2016-10,Львівська,1.5,0.7
2016-10,Миколаївська,8.7,2.0
2016-10,Одеська,9.5,4.7
2016-10,Полтавська,2.7,1.4
2016-10,Рівненська,2.2,0.9
2016-10,Сумська,1.4,0.6
2016-10,Тернопільська,0.8,0.3
2016-10,Харківська,2.0,0.6
2016-10,Херсонська,3.2,1.3
2016-10,Хмельницька,1.4,0.9
2016-10,Черкаська,3.1,2.0
2016-10,Чернівецька,0.8,0.1
2016-10,Чернігівська,2.7,1.8
2016-10,Київ,4.3,1.4
2016-11,Вінницька,1.1,1.1
2016-11,Волинська,2.5,0.9
2016-11,Дніпропетровська,12.6,7.2
2016-11,Донецька,3.2,1.9
2016-11,Житомирська,3.1,1.4
2016-11,Закарпатська,0.4,0.0
2016-11,Запорізька,4.8,2.6
2016-11,Івано-Франківська,0.7,0.4
2016-11,Київська,5.4,4.0
2016-11,Кіровоградська,5.9,1.9
2016-11,Луганська,1.2,0.5
2016-11,Львівська,1.8,0.8
2016-11,Миколаївська,11.4,6.1
2016-11,Одеська,13.0,8.2
2016-11,Полтавська,2.4,1.3
2016-11,Рівненська,2.3,1.2
2016-11,Сумська,2.1,1.0
2016-11,Тернопільська,0.0,0.0
2016-11,Харківська,2.2,0.8
2016-11,Херсонська,4.7,2.4
2016-11,Хмельницька,1.3,1.2
2016-11,Черкаська,4.1,1.7
2016-11,Чернівецька,0.8,0.1
2016-11,Чернігівська,4.4,1.5
2016-11,Київ,5.5,1.2
2016-12,Вінницька,6.9,3.6
2016-12,Волинська,2.6,1.8
2016-12,Дніпропетровська,10.7,8.0
2016-12,Донецька,1.8,3.3
2016-12,Житомирська,3.7,1.4
2016-12,Закарпатська,1.6,0.5
2016-12,Запорізька,3.5,2.3
2016-12,Івано-Франківська,1.5,0.1
2016-12,Київська,5.9,2.3
2016-12,Кіровоградська,4.8,2.5
2016-12,Луганська,0.9,0.7
2016-12,Львівська,3.0,0.7
2016-12,Миколаївська,4.8,2.3
2016-12,Одеська,7.8,5.7
2016-12,Полтавська,2.6,0.9
2016-12,Рівненська,2.4,0.8
2016-12,Сумська,4.1,2.3
2016-12,Тернопільська,2.4,0.5
2016-12,Харківська,2.4,0.8
2016-12,Херсонська,7.3,5.3
2016-12,Хмельницька,2.9,1.5
2016-12,Черкаська,4.8,1.2
2016-12,Чернівецька,0.5,0.5
2016-12,Чернігівська,5.4,3.5
2016-12,Київ,6.4,2.6
2017-01,Вінницька,0.4,0.3
2017-01,Волинська,1.7,1.0
2017-01,Дніпропетровська,9.9,6.6
2017-01,Донецька,3.5,2.6
2017-01,Житомирська,3.2,1.6
2017-01,Закарпатська,0.8,0.6
2017-01,Запорізька,2.2,1.7
2017-01,Івано-Франківська,0.7,0.2
2017-01,Київська,3.2,1.3
2017-01,Кіровоградська,3.3,2.2
2017-01,Луганська,0.6,0.4
2017-01,Львівська,1.7,1.1
2017-01,Миколаївська,5.1,2.4
2017-01,Одеська,7.6,4.6
2017-01,Полтавська,2.2,1.0
2017-01,Рівненська,1.9,0.4
2017-01,Сумська,0.7,0.1
2017-01,Тернопільська,0.8,0.3
2017-01,Харківська,2.0,0.7
2017-01,Херсонська,3.3,1.3
2017-01,Хмельницька,1.1,0.5
2017-01,Черкаська,3.4,1.7
2017-01,Чернівецька,0.5,0.2
2017-01,Чернігівська,3.2,1.8
2017-01,Київ,4.3,1.3
2017-02,Вінницька,1.7,0.6
2017-02,Волинська,2.7,1.6
2017-02,Дніпропетровська,10.5,6.3
2017-02,Донецька,2.7,1.7
2017-02,Житомирська,3.4,0.8
2017-02,Закарпатська,0.6,0.1
2017-02,Запорізька,4.2,2.2
2017-02,Івано-Франківська,0.9,0.2
2017-02,Київська,4.5,2.6
2017-02,Кіровоградська,6.8,2.5
2017-02,Луганська,1.2,0.5
2017-02,Львівська,1.9,1.1
2017-02,Миколаївська,9.8,2.3
2017-02,Одеська,7.6,4.8
2017-02,Полтавська,3.0,1.4
2017-02,Рівненська,2.1,0.8
2017-02,Сумська,2.2,1.4
2017-02,Тернопільська,0.8,0.3
2017-02,Харківська,1.6,0.7
2017-02,Херсонська,6.5,3.9
2017-02,Хмельницька,1.5,0.9
2017-02,Черкаська,3.1,2.2
2017-02,Чернівецька,1.1,0.4
2017-02,Чернігівська,5.5,2.0
2017-02,Київ,5.9,2.0
2017-03,Вінницька,1.8,1.4
2017-03,Волинська,3.7,1.5
2017-03,Дніпропетровська,10.3,7.4
2017-03,Донецька,2.4,1.8
2017-03,Житомирська,4.4,1.9
2017-03,Закарпатська,0.9,0.2
2017-03,Запорізька,3.3,2.2
2017-03,Івано-Франківська,1.7,1.2
2017-03,Київська,6.1,1.1
2017-03,Кіровоградська,5.1,2.8
2017-03,Луганська,1.7,0.7
2017-03,Львівська,1.4,0.7
2017-03,Миколаївська,7.3,3.9
2017-03,Одеська,10.2,5.3
2017-03,Полтавська,3.1,1.1
2017-03,Рівненська,1.5,0.7
2017-03,Сумська,1.3,0.7
2017-03,Тернопільська,0.5,0.2
2017-03,Харківська,1.9,1.0
2017-03,Херсонська,5.2,1.9
2017-03,Хмельницька,1.3,0.5
2017-03,Черкаська,4.1,2.0
2017-03,Чернівецька,0.4,0.0
2017-03,Чернігівська,5.9,2.1
2017-03,Київ,6.2,1.8
2017-04,Вінницька,1.4,1.0
2017-04,Волинська,2.2,1.0
2017-04,Дніпропетровська,7.1,5.2
2017-04,Донецька,2.8,2.1
2017-04,Житомирська,3.1,1.4
2017-04,Закарпатська,0.6,0.3
2017-04,Запорізька,2.8,2.4
2017-04,Івано-Франківська,1.2,0.7
2017-04,Київська,4.6,2.9
2017-04,Кіровоградська,5.9,2.2
2017-04,Луганська,0.8,0.5
2017-04,Львівська,1.5,0.8
2017-04,Миколаївська,6.5,3.6
2017-04,Одеська,8.0,5.7
2017-04,Полтавська,1.6,0.9
2017-04,Рівненська,1.0,0.1
2017-04,Сумська,0.8,0.5
2017-04,Тернопільська,0.8,0.3
2017-04,Харківська,1.6,0.5
2017-04,Херсонська,4.6,2.4
2017-04,Хмельницька,1.2,1.0
2017-04,Черкаська,3.4,1.9
2017-04,Чернівецька,0.6,0.1
2017-04,Чернігівська,2.7,1.2
2017-04,Київ,4.3,1.7
2017-05,Вінницька,0.7,0.7
2017-05,Волинська,2.6,0.9
2017-05,Дніпропетровська,8.6,5.3
2017-05,Донецька,2.2,1.8
2017-05,Житомирська,3.1,1.9
2017-05,Закарпатська,0.8,0.5
2017-05,Запорізька,3.7,2.8
2017-05,Івано-Франківська,1.1,0.7
2017-05,Київська,4.8,1.4
2017-05,Кіровоградська,5.3,1.7
2017-05,Луганська,0.7,0.2
2017-05,Львівська,1.6,1.0
2017-05,Миколаївська,5.9,2.7
2017-05,Одеська,7.8,5.1
2017-05,Полтавська,1.5,0.7
2017-05,Рівненська,1.4,0.5
2017-05,Сумська,2.4,1.3
2017-05,Тернопільська,0.2,0.1
2017-05,Харківська,2.2,0.6
2017-05,Херсонська,4.6,1.9
2017-05,Хмельницька,1.6,0.5
2017-05,Черкаська,4.1,2.4
2017-05,Чернівецька,0.8,0.1
2017-05,Чернігівська,4.0,1.9
2017-05,Київ,5.7,1.6
2017-06,Вінницька,2.7,1.2
2017-06,Волинська,1.2,0.8
2017-06,Дніпропетровська,9.3,4.5
2017-06,Донецька,3.2,2.1
2017-06,Житомирська,2.3,1.1
2017-06,Закарпатська,1.0,0.3
2017-06,Запорізька,2.7,1.5
2017-06,Івано-Франківська,1.3,0.4
2017-06,Київська,3.3,1.2
2017-06,Кіровоградська,3.1,0.9
2017-06,Луганська,1.0,0.5
2017-06,Львівська,1.1,0.7
2017-06,Миколаївська,4.5,1.0
2017-06,Одеська,6.8,4.8
2017-06,Полтавська,2.5,1.5
2017-06,Рівненська,1.6,0.7
2017-06,Сумська,1.6,0.9
2017-06,Тернопільська,0.6,0.2
2017-06,Харківська,2.4,0.8
2017-06,Херсонська,5.4,2.5
2017-06,Хмельницька,2.1,1.2
2017-06,Черкаська,2.3,1.2
2017-06,Чернівецька,0.7,0.2
2017-06,Чернігівська,5.3,2.1
2017-06,Київ,4.1,0.9
2017-07,Вінницька,1.2,0.3
2017-07,Волинська,2.2,1.7
2017-07,Дніпропетровська,8.5,5.2
2017-07,Донецька,2.7,2.0
2017-07,Житомирська,2.8,1.3
2017-07,Закарпатська,0.5,0.2
2017-07,Запорізька,2.6,2.0
2017-07,Івано-Франківська,1.2,0.3
2017-07,Київська,6.6,1.8
2017-07,Кіровоградська,5.2,2.0
2017-07,Луганська,1.1,0.4
2017-07,Львівська,1.5,0.8
2017-07,Миколаївська,9.3,3.1
2017-07,Одеська,10.8,5.7
2017-07,Полтавська,2.6,1.5
2017-07,Рівненська,1.0,0.4
2017-07,Сумська,0.5,0.6
2017-07,Тернопільська,0.5,0.1
2017-07,Харківська,2.2,1.7
2017-07,Херсонська,5.0,1.8
2017-07,Хмельницька,1.9,1.9
2017-07,Черкаська,3.7,2.0
2017-07,Чернівецька,1.4,0.3
2017-07,Чернігівська,4.5,1.8
2017-07,Київ,5.4,1.1
2017-08,Вінницька,1.1,0.5
2017-08,Волинська,1.8,0.5
2017-08,Дніпропетровська,11.3,6.3
2017-08,Донецька,2.3,1.7
2017-08,Житомирська,2.3,0.8
2017-08,Закарпатська,0.3,0.0
2017-08,Запорізька,2.6,1.3
2017-08,Івано-Франківська,0.9,0.3
2017-08,Київська,3.7,1.4
2017-08,Кіровоградська,4.9,2.2
2017-08,Луганська,0.9,0.4
2017-08,Львівська,0.8,0.3
2017-08,Миколаївська,6.0,1.4
2017-08,Одеська,6.7,4.1
2017-08,Полтавська,1.4,1.1
2017-08,Рівненська,0.9,0.6
2017-08,Сумська,2.2,0.4
2017-08,Тернопільська,0.6,0.0
2017-08,Харківська,2.8,1.4
2017-08,Херсонська,3.2,1.7
2017-08,Хмельницька,1.1,0.5
2017-08,Черкаська,2.8,1.5
2017-08,Чернівецька,0.6,0.2
2017-08,Чернігівська,1.4,0.5
2017-08,Київ,4.7,1.5
2017-09,Вінницька,1.5,0.4
2017-09,Волинська,1.3,0.9
2017-09,Дніпропетровська,9.5,5.9
2017-09,Донецька,2.7,1.7
2017-09,Житомирська,3.1,1.6
2017-09,Закарпатська,0.9,0.3
2017-09,Запорізька,3.1,1.6
2017-09,Івано-Франківська,0.9,0.4
2017-09,Київська,6.3,2.0
2017-09,Кіровоградська,3.5,1.0
2017-09,Луганська,1.3,0.6
2017-09,Львівська,1.6,0.7
2017-09,Миколаївська,5.4,1.7
2017-09,Одеська,8.4,4.4
2017-09,Полтавська,1.5,0.8
2017-09,Рівненська,1.0,0.3
2017-09,Сумська,1.5,0.2
2017-09,Тернопільська,0.3,0.0
2017-09,Харківська,1.9,0.8
2017-09,Херсонська,4.9,1.9
2017-09,Хмельницька,1.5,0.5
2017-09,Черкаська,4.5,0.7
2017-09,Чернівецька,1.1,0.3
2017-09,Чернігівська,4.6,1.7
2017-09,Київ,4.3,1.2
2017-10,Вінницька,1.3,1.2
2017-10,Волинська,2.4,0.8
2017-10,Дніпропетровська,7.1,3.6
2017-10,Донецька,4.0,1.9
2017-10,Житомирська,2.7,1.4
2017-10,Закарпатська,1.4,0.5
2017-10,Запорізька,2.4,1.2
2017-10,Івано-Франківська,0.9,0.4
2017-10,Київська,5.1,1.2
2017-10,Кіровоградська,6.3,2.9
2017-10,Луганська,0.7,0.4
2017-10,Львівська,1.1,0.9
2017-10,Миколаївська,7.1,3.7
2017-10,Одеська,8.6,5.2
2017-10,Полтавська,2.0,0.8
2017-10,Рівненська,2.2,0.4
2017-10,Сумська,2.1,0.9
2017-10,Тернопільська,1.2,0.4
2017-10,Харківська,2.0,0.8
2017-10,Херсонська,3.4,1.6
2017-10,Хмельницька,0.9,0.8
2017-10,Черкаська,3.0,1.2
2017-10,Чернівецька,1.0,0.6
2017-10,Чернігівська,2.1,1.0
2017-10,Київ,4.4,1.3
2017-11,Вінницька,3.2,1.5
2017-11,Волинська,1.5,1.3
2017-11,Дніпропетровська,8.7,4.9
2017-11,Донецька,3.2,2.2
2017-11,Житомирська,3.5,2.0
2017-11,Закарпатська,1.0,0.4
2017-11,Запорізька,3.2,1.2
2017-11,Івано-Франківська,0.8,0.2
2017-11,Київська,3.9,0.9
2017-11,Кіровоградська,3.5,1.8
2017-11,Луганська,0.4,0.1
2017-11,Львівська,1.8,0.7
2017-11,Миколаївська,6.1,1.7
2017-11,Одеська,10.8,9.9
2017-11,Полтавська,2.5,1.3
2017-11,Рівненська,1.6,1.3
2017-11,Сумська,1.3,0.0
2017-11,Тернопільська,1.2,0.0
2017-11,Харківська,1.6,0.5
2017-11,Херсонська,5.8,3.1
2017-11,Хмельницька,2.4,1.2
2017-11,Черкаська,3.1,1.5
2017-11,Чернівецька,0.7,0.2
2017-11,Чернігівська,4.7,1.7
2017-11,Київ,4.9,1.4
2017-12,Вінницька,3.3,1.1
2017-12,Волинська,1.9,1.9
2017-12,Дніпропетровська,9.9,6.3
2017-12,Донецька,3.0,1.6
2017-12,Житомирська,3.6,1.5
2017-12,Закарпатська,0.8,0.1
2017-12,Запорізька,3.6,2.0
2017-12,Івано-Франківська,0.7,0.3
2017-12,Київська,5.4,1.9
2017-12,Кіровоградська,5.6,1.6
2017-12,Луганська,1.0,0.2
2017-12,Львівська,2.2,0.9
2017-12,Миколаївська,7.2,3.3
2017-12,Одеська,19.9,11.9
2017-12,Полтавська,2.1,1.9
2017-12,Рівненська,1.9,1.0
2017-12,Сумська,3.5,1.2
2017-12,Тернопільська,1.7,0.8
2017-12,Харківська,2.3,0.8
2017-12,Херсонська,8.1,3.8
2017-12,Хмельницька,2.1,1.0
2017-12,Черкаська,3.1,1.0
2017-12,Чернівецька,1.4,0.5
2017-12,Чернігівська,8.0,4.9
2017-12,Київ,4.8,1.4
2018-01,Вінницька,1.4,0.8
2018-01,Волинська,1.6,0.8
2018-01,Дніпропетровська,7.6,3.6
2018-01,Донецька,2.9,2.1
2018-01,Житомирська,2.6,0.8
2018-01,Закарпатська,1.4,0.8
2018-01,Запорізька,3.4,1.5
2018-01,Івано-Франківська,1.3,0.4
2018-01,Київська,5.2,2.6
2018-01,Кіровоградська,5.2,1.9
2018-01,Луганська,0.6,0.4
2018-01,Львівська,1.3,0.8
2018-01,Миколаївська,7.5,4.2
2018-01,Одеська,7.2,8.9
2018-01,Полтавська,2.2,0.7
2018-01,Рівненська,1.6,0.9
2018-01,Сумська,1.0,0.6
2018-01,Тернопільська,0.2,0.1
2018-01,Харківська,2.1,1.0
2018-01,Херсонська,2.6,0.9
2018-01,Хмельницька,1.2,1.0
2018-01,Черкаська,2.4,1.2
2018-01,Чернівецька,0.7,0.3
2018-01,Чернігівська,2.4,1.5
2018-01,Київ,5.3,1.7
2018-02,Вінницька,2.3,1.2
2018-02,Волинська,2.6,1.6
2018-02,Дніпропетровська,8.4,4.4
2018-02,Донецька,3.0,2.0
2018-02,Житомирська,4.4,2.2
2018-02,Закарпатська,1.1,0.7
2018-02,Запорізька,3.3,1.9
2018-02,Івано-Франківська,1.3,0.4
2018-02,Київська,5.8,1.9
2018-02,Кіровоградська,4.6,1.7
2018-02,Луганська,0.6,0.4
2018-02,Львівська,1.7,0.9
2018-02,Миколаївська,7.4,1.9
2018-02,Одеська,6.0,4.9
2018-02,Полтавська,2.6,1.3
2018-02,Рівненська,3.0,1.0
2018-02,Сумська,2.2,0.7
2018-02,Тернопільська,0.3,0.4
2018-02,Харківська,1.9,0.7
2018-02,Херсонська,3.7,2.3
2018-02,Хмельницька,2.4,1.2
2018-02,Черкаська,2.1,1.1
2018-02,Чернівецька,0.6,0.3
2018-02,Чернігівська,3.8,1.1
2018-02,Київ,6.1,1.6
2018-03,Вінницька,2.1,0.9
2018-03,Волинська,2.1,1.1
2018-03,Дніпропетровська,7.8,4.3
2018-03,Донецька,2.8,2.1
2018-03,Житомирська,4.0,2.1
2018-03,Закарпатська,0.7,0.3
2018-03,Запорізька,3.8,1.4
2018-03,Івано-Франківська,1.5,0.7
2018-03,Київська,3.6,1.5
2018-03,Кіровоградська,4.6,1.6
2018-03,Луганська,1.1,0.5
2018-03,Львівська,1.3,0.4
2018-03,Миколаївська,4.1,1.8
2018-03,Одеська,11.1,6.9
2018-03,Полтавська,2.0,0.8
2018-03,Рівненська,1.6,0.5
2018-03,Сумська,2.3,0.9
2018-03,Тернопільська,0.9,0.3
2018-03,Харківська,1.9,0.6
2018-03,Херсонська,4.9,2.2
2018-03,Хмельницька,2.1,1.4
2018-03,Черкаська,4.3,1.6
2018-03,Чернівецька,1.2,0.7
2018-03,Чернігівська,2.8,1.1
2018-03,Київ,5.1,1.2
2018-04,Вінницька,0.8,0.6
2018-04,Волинська,1.5,1.0
2018-04,Дніпропетровська,8.6,4.3
2018-04,Донецька,3.3,2.3
2018-04,Житомирська,2.7,1.1
2018-04,Закарпатська,0.4,0.2
2018-04,Запорізька,2.8,1.1
2018-04,Івано-Франківська,0.8,0.3
2018-04,Київська,3.4,1.0
2018-04,Кіровоградська,2.5,0.7
2018-04,Луганська,0.9,0.5
2018-04,Львівська,1.3,0.7
2018-04,Миколаївська,6.3,3.6
2018-04,Одеська,8.8,5.8
2018-04,Полтавська,2.5,1.3
2018-04,Рівненська,2.3,0.6
2018-04,Сумська,1.9,1.5
2018-04,Тернопільська,0.8,0.4
2018-04,Харківська,2.0,0.8
2018-04,Херсонська,3.1,2.5
2018-04,Хмельницька,1.3,0.9
2018-04,Черкаська,4.0,1.9
2018-04,Чернівецька,0.9,0.4
2018-04,Чернігівська,4.9,1.6
2018-04,Київ,5.0,1.6
2018-05,Вінницька,2.0,0.9
2018-05,Волинська,2.3,1.1
2018-05,Дніпропетровська,9.3,4.3
2018-05,Донецька,3.2,2.1
2018-05,Житомирська,3.0,1.3
2018-05,Закарпатська,1.4,0.6
2018-05,Запорізька,4.5,1.4
2018-05,Івано-Франківська,1.6,0.1
2018-05,Київська,4.3,1.9
2018-05,Кіровоградська,4.6,2.3
2018-05,Луганська,0.9,0.4
2018-05,Львівська,1.3,0.9
2018-05,Миколаївська,4.5,2.6
2018-05,Одеська,5.8,4.7
2018-05,Полтавська,2.3,0.9
2018-05,Рівненська,1.9,0.8
2018-05,Сумська,1.4,0.9
2018-05,Тернопільська,0.8,0.4
2018-05,Харківська,2.1,0.9
2018-05,Херсонська,3.5,1.8
2018-05,Хмельницька,1.6,0.9
2018-05,Черкаська,3.8,1.1
2018-05,Чернівецька,1.5,0.6
2018-05,Чернігівська,3.7,1.4
2018-05,Київ,5.7,1.2
2018-06,Вінницька,2.1,1.3
2018-06,Волинська,2.3,1.1
2018-06,Дніпропетровська,10.7,5.6
2018-06,Донецька,3.5,2.0
2018-06,Житомирська,1.9,0.9
2018-06,Закарпатська,0.3,0.2
2018-06,Запорізька,2.4,1.1
2018-06,Івано-Франківська,0.8,0.3
2018-06,Київська,5.4,1.4
2018-06,Кіровоградська,2.9,1.1
2018-06,Луганська,1.0,0.5
2018-06,Львівська,2.3,1.4
2018-06,Миколаївська,6.4,2.3
2018-06,Одеська,9.5,5.9
2018-06,Полтавська,2.9,1.4
2018-06,Рівненська,1.6,0.7
2018-06,Сумська,1.0,0.6
2018-06,Тернопільська,0.6,0.1
2018-06,Харківська,1.8,0.9
2018-06,Херсонська,5.0,1.9
2018-06,Хмельницька,1.8,1.4
2018-06,Черкаська,4.9,2.6
2018-06,Чернівецька,1.0,0.3
2018-06,Чернігівська,4.1,1.5
2018-06,Київ,4.8,1.8
2018-07,Вінницька,1.6,0.9
2018-07,Волинська,2.6,1.4
2018-07,Дніпропетровська,8.8,4.1
2018-07,Донецька,3.6,2.0
2018-07,Житомирська,3.2,1.9
2018-07,Закарпатська,1.2,0.4
2018-07,Запорізька,3.2,1.7
2018-07,Івано-Франківська,1.2,0.3
2018-07,Київська,4.0,1.4
2018-07,Кіровоградська,5.8,2.4
2018-07,Луганська,1.4,0.4
2018-07,Львівська,1.9,0.9
2018-07,Миколаївська,6.6,3.0
2018-07,Одеська,6.3,3.0
2018-07,Полтавська,2.2,1.0
2018-07,Рівненська,1.9,0.5
2018-07,Сумська,1.5,1.0
2018-07,Тернопільська,0.8,0.3
2018-07,Харківська,1.6,0.9
2018-07,Херсонська,5.1,2.7
2018-07,Хмельницька,2.4,1.3
2018-07,Черкаська,3.9,1.5
2018-07,Чернівецька,0.8,0.4
2018-07,Чернігівська,2.1,0.7
2018-07,Київ,6.4,1.9
2018-08,Вінницька,1.4,1.1
2018-08,Волинська,1.4,0.4
2018-08,Дніпропетровська,7.6,3.6
2018-08,Донецька,3.2,2.1
2018-08,Житомирська,2.9,1.2
2018-08,Закарпатська,1.0,0.6
2018-08,Запорізька,3.4,1.1
2018-08,Івано-Франківська,0.7,0.2
2018-08,Київська,4.0,2.2
2018-08,Кіровоградська,3.7,1.2
2018-08,Луганська,0.8,0.9
2018-08,Львівська,1.5,0.8
2018-08,Миколаївська,7.6,3.6
2018-08,Одеська,8.9,5.3
2018-08,Полтавська,2.6,0.5
2018-08,Рівненська,2.6,0.9
2018-08,Сумська,1.7,0.5
2018-08,Тернопільська,0.8,0.2
2018-08,Харківська,2.7,1.0
2018-08,Херсонська,3.7,0.9
2018-08,Хмельницька,0.7,0.4
2018-08,Черкаська,4.0,1.9
2018-08,Чернівецька,1.1,0.6
2018-08,Чернігівська,6.0,2.7
2018-08,Київ,5.2,1.4
2018-09,Вінницька,2.2,1.3
2018-09,Волинська,1.3,0.6
2018-09,Дніпропетровська,9.8,5.3
2018-09,Донецька,3.4,1.6
2018-09,Житомирська,3.6,2.1
2018-09,Закарпатська,0.8,0.3
2018-09,Запорізька,3.0,1.7
2018-09,Івано-Франківська,1.2,0.2
2018-09,Київ,5.3,1.5
2018-09,Київська,4.5,2.0
2018-09,Кіровоградська,4.4,2.4
2018-09,Луганська,0.7,0.3
2018-09,Львівська,1.8,1.0
2018-09,Миколаївська,4.7,2.1
2018-09,Одеська,10.6,7.7
2018-09,Полтавська,1.9,0.5
2018-09,Рівненська,1.7,0.4
2018-09,Сумська,1.7,0.5
2018-09,Тернопільська,0.7,0.9
2018-09,Харківська,2.5,1.3
2018-09,Херсонська,4.7,1.0
2018-09,Хмельницька,1.9,1.3
2018-09,Черкаська,3.0,0.6
2018-09,Чернівецька,0.6,0.2
2018-09,Чернігівська,7.3,2.9
2018-10,Вінницька,1.6,0.6
2018-10,Волинська,2.3,1.4
2018-10,Дніпропетровська,6.9,3.4
2018-10,Донецька,3.7,1.9
2018-10,Житомирська,3.2,1.5
2018-10,Закарпатська,0.7,0.2
2018-10,Запорізька,2.9,1.6
2018-10,Івано-Франківська,0.7,0.2
2018-10,Київ,5.8,1.6
2018-10,Київська,4.0,0.9
2018-10,Кіровоградська,4.3,2.1
2018-10,Луганська,0.8,0.5
2018-10,Львівська,1.4,0.4
2018-10,Миколаївська,6.2,3.0
2018-10,Одеська,8.5,5.9
2018-10,Полтавська,2.4,0.7
2018-10,Рівненська,1.4,0.6
2018-10,Сумська,1.8,0.4
2018-10,Тернопільська,0.6,0.1
2018-10,Харківська,1.5,0.4
2018-10,Херсонська,4.5,1.5
2018-10,Хмельницька,1.7,0.9
2018-10,Черкаська,2.9,1.3
2018-10,Чернівецька,0.7,0.4
2018-10,Чернігівська,1.7,0.3
2018-11,Вінницька,2.2,0.7
2018-11,Волинська,1.8,0.8
2018-11,Дніпропетровська,11.3,5.0
2018-11,Донецька,2.9,2.1
2018-11,Житомирська,3.5,2.0
2018-11,Закарпатська,1.0,0.5
2018-11,Запорізька,3.4,1.3
2018-11,Івано-Франківська,0.9,0.2
2018-11,Київ,4.6,1.8
2018-11,Київська,4.0,0.9
2018-11,Кіровоградська,5.1,1.9
2018-11,Луганська,0.6,0.2
2018-11,Львівська,2.3,1.1
