Date,Region,New_HIV_Cases,HIV_Rate,New_AIDS_Cases,AIDS_Rate,AIDS_Deaths,Death_Rate,Sexual_Transmission,Heterosexual,Homosexual,Parenteral_Transmission,Other_Transmission,Children_HIV+
2019-06,Волинська,11.0,1.1,7.0,0.7,3.0,0.3,,,,,,
2019-06,Дніпропетровська,265.0,8.2,136.0,4.2,69.0,2.1,,,,,,
2019-06,Донецька,136.0,7.0,82.0,4.2,24.0,1.2,,,,,,
2019-06,Житомирська,29.0,2.3,16.0,1.3,7.0,0.6,,,,,,
2019-06,Закарпатська,9.0,0.7,2.0,0.2,1.0,0.1,,,,,,
2019-06,Запорізька,40.0,2.3,16.0,0.9,11.0,0.6,,,,,,
2019-06,Івано-Франківська,6.0,0.4,10.0,0.7,3.0,0.2,,,,,,
2019-06,Київська,51.0,2.9,29.0,1.7,7.0,0.4,,,,,,
2019-06,Кіровоградська,54.0,5.7,19.0,2.0,10.0,1.0,,,,,,
2019-06,Луганська,15.0,2.2,11.0,1.6,7.0,1.0,,,,,,
2019-06,Львівська,38.0,1.5,18.0,0.7,2.0,0.1,,,,,,
2019-06,Миколаївська,58.0,5.1,31.0,2.7,8.0,0.7,,,,,,
2019-06,Одеська,174.0,7.3,124.0,5.2,33.0,1.4,,,,,,
2019-06,Полтавська,24.0,1.7,3.0,0.2,13.0,0.9,,,,,,
2019-06,Рівненська,9.0,0.8,5.0,0.4,0.0,0.0,,,,,,
2019-06,Сумська,14.0,1.3,12.0,1.1,3.0,0.3,,,,,,
2019-06,Тернопільська,7.0,0.7,3.0,0.3,1.0,0.1,,,,,,
2019-06,Харківська,36.0,1.3,30.0,1.1,25.0,0.9,,,,,,
2019-06,Херсонська,47.0,4.5,22.0,2.1,2.0,0.2,,,,,,
2019-06,Хмельницька,25.0,2.0,19.0,1.5,4.0,0.3,,,,,,
2019-06,Черкаська,32.0,2.6,13.0,1.1,3.0,0.2,,,,,,
2019-06,Чернівецька,4.0,0.4,2.0,0.2,5.0,0.6,,,,,,
2019-06,Чернігівська,34.0,3.3,12.0,1.2,6.0,0.6,,,,,,
2019-06,Київ,131.0,4.5,37.0,1.3,24.0,0.8,,,,,,
2019-07,Україна,1329.0,3.5,649.0,1.7,263.0,0.7,997.0,955.0,42.0,327.0,0.0,5.0
2019-07,Вінницька,12.0,0.8,5.0,0.3,1.0,0.1,,,,,,
2019-07,Волинська,7.0,0.7,11.0,1.1,6.0,0.6,,,,,,
2019-07,Дніпропетровська,304.0,9.4,111.0,3.4,48.0,1.5,,,,,,
2019-07,Донецька,125.0,6.6,71.0,3.7,10.0,0.5,,,,,,
2019-07,Житомирська,22.0,1.8,6.0,0.5,5.0,0.4,,,,,,
2019-07,Закарпатська,9.0,0.7,7.0,0.6,0.0,0.0,,,,,,
2019-07,Запорізька,38.0,2.2,14.0,0.8,7.0,0.4,,,,,,
2019-07,Івано-Франківська,13.0,0.9,0.0,0.0,0.0,0.0,,,,,,
2019-07,Київська,73.0,4.1,39.0,2.2,15.0,0.9,,,,,,
2019-07,Кіровоградська,60.0,6.3,20.0,2.1,5.0,0.5,,,,,,
2019-07,Луганська,23.0,3.4,8.0,1.2,5.0,0.7,,,,,,
2019-07,Львівська,28.0,1.1,23.0,0.9,2.0,0.1,,,,,,
2019-07,Миколаївська,49.0,4.3,36.0,3.2,9.0,0.8,,,,,,
2019-07,Одеська,188.0,7.9,155.0,6.5,87.0,3.7,,,,,,
2019-07,Полтавська,28.0,2.0,8.0,0.6,7.0,0.5,,,,,,
2019-07,Рівненська,12.0,1.0,6.0,0.5,2.0,0.2,,,,,,
2019-07,Сумська,16.0,1.5,7.0,0.6,4.0,0.4,,,,,,
2019-07,Тернопільська,11.0,1.0,3.0,0.3,2.0,0.2,,,,,,
2019-07,Харківська,36.0,1.3,17.0,0.6,0.0,0.0,,,,,,
2019-07,Херсонська,34.0,3.3,15.0,1.4,2.0,0.2,,,,,,
2019-07,Хмельницька,13.0,1.0,15.0,1.2,5.0,0.4,,,,,,
2019-07,Черкаська,54.0,4.5,27.0,2.2,12.0,1.0,,,,,,
2019-07,Чернівецька,11.0,1.2,2.0,0.2,4.0,0.4,,,,,,
2019-07,Чернігівська,37.0,3.7,11.0,1.1,5.0,0.5,,,,,,
2019-07,Київ,126.0,4.3,32.0,1.1,20.0,0.7,,,,,,
2019-08,Україна,1330.0,3.5,542.0,1.4,169.0,0.4,940.0,903.0,37.0,379.0,2.0,9.0
2019-08,Вінницька,23.0,1.5,18.0,1.1,3.0,0.2,,,,,,
2019-08,Волинська,12.0,1.2,15.0,1.4,3.0,0.3,,,,,,
2019-08,Дніпропетровська,330.0,10.3,110.0,3.4,33.0,1.0,,,,,,
2019-08,Донецька,117.0,6.1,65.0,3.4,21.0,1.1,,,,,,
2019-08,Житомирська,25.0,2.0,12.0,1.0,6.0,0.5,,,,,,
2019-08,Закарпатська,6.0,0.5,2.0,0.2,2.0,0.2,,,,,,
2019-08,Запорізька,50.0,2.9,16.0,0.9,7.0,0.4,,,,,,
2019-08,Івано-Франківська,14.0,1.0,0.0,0.0,3.0,0.2,,,,,,
2019-08,Київська,64.0,3.6,35.0,2.0,5.0,0.3,,,,,,
2019-08,Кіровоградська,53.0,5.6,26.0,2.7,5.0,0.5,,,,,,
2019-08,Луганська,14.0,2.0,6.0,0.9,2.0,0.3,,,,,,
2019-08,Львівська,35.0,1.4,23.0,0.9,6.0,0.2,,,,,,
2019-08,Миколаївська,64.0,5.6,19.0,1.7,8.0,0.7,,,,,,
2019-08,Одеська,139.0,5.8,78.0,3.3,13.0,0.5,,,,,,
2019-08,Полтавська,33.0,2.3,7.0,0.5,5.0,0.4,,,,,,
2019-08,Рівненська,11.0,0.9,9.0,0.8,0.0,0.0,,,,,,
2019-08,Сумська,14.0,1.3,2.0,0.2,4.0,0.4,,,,,,
2019-08,Тернопільська,5.0,0.5,2.0,0.2,1.0,0.1,,,,,,
2019-08,Харківська,65.0,2.4,18.0,0.7,5.0,0.2,,,,,,
2019-08,Херсонська,51.0,4.9,6.0,0.6,7.0,0.7,,,,,,
2019-08,Хмельницька,13.0,1.0,6.0,0.5,2.0,0.2,,,,,,
2019-08,Черкаська,41.0,3.4,10.0,0.8,4.0,0.3,,,,,,
2019-08,Чернівецька,11.0,1.2,8.0,0.9,1.0,0.1,,,,,,
2019-08,Чернігівська,43.0,4.2,14.0,1.4,4.0,0.4,,,,,,
2019-08,Київ,97.0,3.3,35.0,1.2,19.0,0.6,,,,,,
2019-09,Україна,1280.0,3.3,515.0,1.3,249.0,0.6,907.0,880.0,27.0,368.0,2.0,3.0
2019-09,Вінницька,32.0,2.0,24.0,1.5,2.0,0.1,,,,,,
2019-09,Волинська,8.0,0.8,10.0,1.0,5.0,0.5,,,,,,
2019-09,Дніпропетровська,288.0,8.9,88.0,2.7,59.0,1.8,,,,,,
2019-09,Донецька,106.0,5.6,62.0,3.3,22.0,1.2,,,,,,
2019-09,Житомирська,35.0,2.9,21.0,1.7,9.0,0.7,,,,,,
2019-09,Закарпатська,6.0,0.5,3.0,0.2,0.0,0.0,,,,,,
2019-09,Запорізька,35.0,2.0,18.0,1.0,10.0,0.6,,,,,,
2019-09,Івано-Франківська,6.0,0.4,0.0,0.0,0.0,0.0,,,,,,
2019-09,Київська,51.0,2.9,19.0,1.1,7.0,0.4,,,,,,
2019-09,Кіровоградська,56.0,5.9,14.0,1.5,6.0,0.6,,,,,,
2019-09,Луганська,15.0,2.2,7.0,1.0,2.0,0.3,,,,,,
2019-09,Львівська,38.0,1.5,13.0,0.5,4.0,0.2,,,,,,
2019-09,Миколаївська,42.0,3.7,16.0,1.4,8.0,0.7,,,,,,
2019-09,Одеська,169.0,7.1,79.0,3.3,55.0,2.3,,,,,,
2019-09,Полтавська,36.0,2.6,7.0,0.5,6.0,0.4,,,,,,
2019-09,Рівненська,8.0,0.7,6.0,0.5,3.0,0.3,,,,,,
2019-09,Сумська,14.0,1.3,5.0,0.5,2.0,0.2,,,,,,
2019-09,Тернопільська,8.0,0.8,0.0,0.0,0.0,0.0,,,,,,
2019-09,Харківська,49.0,1.8,25.0,0.9,19.0,0.7,,,,,,
2019-09,Херсонська,47.0,4.5,15.0,1.4,2.0,0.2,,,,,,
2019-09,Хмельницька,19.0,1.5,11.0,0.9,0.0,0.0,,,,,,
2019-09,Черкаська,41.0,3.4,15.0,1.2,5.0,0.4,,,,,,
2019-09,Чернівецька,3.0,0.3,1.0,0.1,1.0,0.1,,,,,,
2019-09,Чернігівська,46.0,4.5,17.0,1.7,3.0,0.3,,,,,,
2019-09,Київ,122.0,4.1,39.0,1.3,19.0,0.6,,,,,,
2019-10,Україна,1431.0,3.7,658.0,1.7,236.0,0.6,1029.0,986.0,43.0,392.0,2.0,8.0
2019-10,Вінницька,27.0,1.7,20.0,1.3,3.0,0.2,,,,,,
2019-10,Волинська,12.0,1.2,6.0,0.6,8.0,0.8,,,,,,
2019-10,Дніпропетровська,352.0,10.9,120.0,3.7,75.0,2.3,,,,,,
2019-10,Донецька,110.0,5.8,74.0,3.9,15.0,0.8,,,,,,
2019-10,Житомирська,38.0,3.1,19.0,1.6,11.0,0.9,,,,,,
2019-10,Закарпатська,4.0,0.3,1.0,0.1,0.0,0.0,,,,,,
2019-10,Запорізька,48.0,2.8,15.0,0.9,6.0,0.3,,,,,,
2019-10,Івано-Франківська,13.0,0.9,5.0,0.4,1.0,0.1,,,,,,
2019-10,Київська,66.0,3.7,43.0,2.4,20.0,1.1,,,,,,
2019-10,Кіровоградська,43.0,4.5,22.0,2.3,5.0,0.5,,,,,,
2019-10,Луганська,23.0,3.4,8.0,1.2,1.0,0.1,,,,,,
2019-10,Львівська,35.0,1.4,24.0,1.0,1.0,0.0,,,,,,
2019-10,Миколаївська,65.0,5.7,29.0,2.6,10.0,0.9,,,,,,
2019-10,Одеська,189.0,7.9,138.0,5.8,37.0,1.6,,,,,,
2019-10,Полтавська,32.0,2.3,9.0,0.6,3.0,0.2,,,,,,
2019-10,Рівненська,7.0,0.6,4.0,0.3,0.0,0.0,,,,,,
2019-10,Сумська,15.0,1.4,4.0,0.4,0.0,0.0,,,,,,
2019-10,Тернопільська,7.0,0.7,5.0,0.5,1.0,0.1,,,,,,
2019-10,Харківська,46.0,1.7,10.0,0.4,0.0,0.0,,,,,,
2019-10,Херсонська,51.0,4.9,16.0,1.5,1.0,0.1,,,,,,
2019-10,Хмельницька,33.0,2.6,16.0,1.3,5.0,0.4,,,,,,
2019-10,Черкаська,32.0,2.6,16.0,1.3,6.0,0.5,,,,,,
2019-10,Чернівецька,11.0,1.2,6.0,0.7,3.0,0.3,,,,,,
2019-10,Чернігівська,45.0,4.4,9.0,0.9,5.0,0.5,,,,,,
2019-10,Київ,127.0,4.3,39.0,1.3,19.0,0.6,,,,,,
2019-11,Україна,1451.0,3.8,517.0,1.3,267.0,0.7,1031.0,988.0,43.0,411.0,0.0,8.0
2019-11,Вінницька,25.0,1.6,25.0,1.6,7.0,0.4,,,,,,
2019-11,Волинська,11.0,1.1,12.0,1.2,4.0,0.4,,,,,,
2019-11,Дніпропетровська,355.0,11.0,80.0,2.5,49.0,1.5,,,,,,
2019-11,Донецька,141.0,7.4,75.0,3.9,25.0,1.3,,,,,,
2019-11,Житомирська,29.0,2.4,9.0,0.7,2.0,0.2,,,,,,
2019-11,Закарпатська,3.0,0.2,0.0,0.0,2.0,0.2,,,,,,
2019-11,Запорізька,43.0,2.5,10.0,0.6,17.0,1.0,,,,,,
2019-11,Івано-Франківська,6.0,0.4,0.0,0.0,1.0,0.1,,,,,,
2019-11,Київська,58.0,3.3,27.0,1.5,6.0,0.3,,,,,,
2019-11,Кіровоградська,60.0,6.3,17.0,1.8,5.0,0.5,,,,,,
2019-11,Луганська,12.0,1.8,3.0,0.4,5.0,0.7,,,,,,
2019-11,Львівська,46.0,1.8,25.0,1.0,14.0,0.6,,,,,,
2019-11,Миколаївська,70.0,6.2,22.0,1.9,7.0,0.6,,,,,,
2019-11,Одеська,190.0,8.0,101.0,4.2,70.0,2.9,,,,,,
2019-11,Полтавська,35.0,2.5,10.0,0.7,10.0,0.7,,,,,,
2019-11,Рівненська,15.0,1.3,8.0,0.7,2.0,0.2,,,,,,
2019-11,Сумська,2.0,0.2,0.0,0.0,8.0,0.7,,,,,,
2019-11,Тернопільська,2.0,0.2,1.0,0.1,0.0,0.0,,,,,,
2019-11,Харківська,72.0,2.7,20.0,0.7,9.0,0.3,,,,,,
2019-11,Херсонська,50.0,4.8,11.0,1.1,4.0,0.4,,,,,,
2019-11,Хмельницька,15.0,1.2,10.0,0.8,5.0,0.4,,,,,,
2019-11,Черкаська,33.0,2.7,20.0,1.6,4.0,0.3,,,,,,
2019-11,Чернівецька,5.0,0.6,3.0,0.3,3.0,0.3,,,,,,
2019-11,Чернігівська,31.0,3.1,11.0,1.1,3.0,0.3,,,,,,
2019-11,Київ,142.0,4.8,17.0,0.6,5.0,0.2,,,,,,
2019-12,Україна,1600.0,3.8,509.0,1.2,228.0,0.5,1154.0,1118.0,36.0,427.0,7.0,12.0
2019-12,Вінницька,53.0,3.4,31.0,2.0,9.0,0.6,,,,,,
2019-12,Волинська,15.0,1.4,7.0,0.7,6.0,0.6,,,,,,
2019-12,Дніпропетровська,340.0,10.6,54.0,1.7,55.0,1.7,,,,,,
2019-12,Донецька,126.0,6.6,54.0,2.8,22.0,1.2,,,,,,
2019-12,Житомирська,37.0,3.0,18.0,1.5,8.0,0.7,,,,,,
2019-12,Закарпатська,7.0,0.6,3.0,0.2,2.0,0.2,,,,,,
2019-12,Запорізька,36.0,2.1,5.0,0.3,7.0,0.4,,,,,,
2019-12,Івано-Франківська,12.0,0.9,0.0,0.0,0.0,0.0,,,,,,
2019-12,Київська,48.0,2.7,22.0,1.2,5.0,0.3,,,,,,
2019-12,Кіровоградська,37.0,3.9,10.0,1.1,17.0,1.8,,,,,,
2019-12,Луганська,10.0,1.5,2.0,0.3,2.0,0.3,,,,,,
2019-12,Львівська,55.0,2.2,42.0,1.7,6.0,0.2,,,,,,
2019-12,Миколаївська,56.0,4.9,17.0,1.5,20.0,1.8,,,,,,
2019-12,Одеська,360.0,15.1,143.0,6.0,19.0,0.8,,,,,,
2019-12,Полтавська,30.0,2.1,5.0,0.4,4.0,0.3,,,,,,
2019-12,Рівненська,15.0,1.3,7.0,0.6,0.0,0.0,,,,,,
2019-12,Сумська,21.0,1.9,19.0,1.7,4.0,0.4,,,,,,
2019-12,Тернопільська,12.0,1.1,3.0,0.3,1.0,0.1,,,,,,
2019-12,Харківська,48.0,1.8,15.0,0.6,4.0,0.1,,,,,,
2019-12,Херсонська,57.0,5.5,10.0,1.0,3.0,0.3,,,,,,
2019-12,Хмельницька,13.0,1.0,9.0,0.7,9.0,0.7,,,,,,
2019-12,Черкаська,59.0,4.9,8.0,0.7,3.0,0.2,,,,,,
2019-12,Чернівецька,5.0,0.6,3.0,0.3,0.0,0.0,,,,,,
2019-12,Чернігівська,48.0,4.7,9.0,0.9,9.0,0.9,,,,,,
2019-12,Київ,100.0,3.4,13.0,0.4,13.0,0.4,,,,,,
2020-01,Україна,1268.0,3.3,322.0,0.8,176.0,0.5,870.0,845.0,25.0,384.0,4.0,10.0
2020-01,Вінницька,19.0,1.2,13.0,0.8,6.0,0.4,,,,,,
2020-01,Волинська,18.0,1.7,8.0,0.8,2.0,0.2,,,,,,
2020-01,Дніпропетровська,306.0,9.6,41.0,1.3,50.0,1.6,,,,,,
2020-01,Донецька,115.0,6.0,51.0,2.7,18.0,0.9,,,,,,
2020-01,Житомирська,28.0,2.3,14.0,1.2,4.0,0.3,,,,,,
2020-01,Закарпатська,10.0,0.8,2.0,0.2,1.0,0.1,,,,,,
2020-01,Запорізька,37.0,2.2,9.0,0.5,7.0,0.4,,,,,,
2020-01,Івано-Франківська,10.0,0.7,1.0,0.1,1.0,0.1,,,,,,
2020-01,Київська,53.0,3.0,15.0,0.8,8.0,0.5,,,,,,
2020-01,Кіровоградська,26.0,2.8,7.0,0.8,18.0,1.9,,,,,,
2020-01,Луганська,6.0,0.9,2.0,0.3,2.0,0.3,,,,,,
2020-01,Львівська,23.0,0.9,2.0,0.1,8.0,0.3,,,,,,
2020-01,Миколаївська,48.0,4.3,14.0,1.2,6.0,0.5,,,,,,
2020-01,Одеська,250.0,10.6,75.0,3.2,18.0,0.8,,,,,,
2020-01,Полтавська,29.0,2.1,4.0,0.3,6.0,0.4,,,,,,
2020-01,Рівненська,14.0,1.2,3.0,0.3,0.0,0.0,,,,,,
2020-01,Сумська,11.0,1.0,6.0,0.6,1.0,0.1,,,,,,
2020-01,Тернопільська,17.0,1.6,3.0,0.3,2.0,0.2,,,,,,
2020-01,Харківська,39.0,1.5,10.0,0.4,0.0,0.0,,,,,,
2020-01,Херсонська,28.0,2.7,3.0,0.3,0.0,0.0,,,,,,
2020-01,Хмельницька,7.0,0.6,4.0,0.3,3.0,0.2,,,,,,
2020-01,Черкаська,32.0,2.7,7.0,0.6,3.0,0.3,,,,,,
2020-01,Чернівецька,9.0,1.0,2.0,0.2,0.0,0.0,,,,,,
2020-01,Чернігівська,34.0,3.4,9.0,0.9,2.0,0.2,,,,,,
2020-01,Київ,99.0,3.4,17.0,0.6,10.0,0.3,,,,,,
2020-02,Україна,1586.0,4.2,465.0,1.2,188.0,0.5,1093.0,1038.0,55.0,484.0,3.0,6.0
2020-02,Вінницька,23.0,1.5,17.0,1.1,8.0,0.5,,,,,,
2020-02,Волинська,21.0,2.0,12.0,1.2,1.0,0.1,,,,,,
2020-02,Дніпропетровська,368.0,11.5,63.0,2.0,41.0,1.3,,,,,,
2020-02,Донецька,127.0,6.7,53.0,2.8,12.0,0.6,,,,,,
2020-02,Житомирська,27.0,2.2,12.0,1.0,4.0,0.3,,,,,,
2020-02,Закарпатська,14.0,1.1,3.0,0.2,0.0,0.0,,,,,,
2020-02,Запорізька,39.0,2.3,6.0,0.4,5.0,0.3,,,,,,
2020-02,Івано-Франківська,9.0,0.7,1.0,0.1,2.0,0.1,,,,,,
2020-02,Київська,88.0,5.0,26.0,1.5,10.0,0.6,,,,,,
2020-02,Кіровоградська,45.0,4.8,27.0,2.9,5.0,0.5,,,,,,
2020-02,Луганська,11.0,1.6,4.0,0.6,3.0,0.4,,,,,,
2020-02,Львівська,32.0,1.3,14.0,0.6,5.0,0.2,,,,,,
2020-02,Миколаївська,115.0,10.2,26.0,2.3,10.0,0.9,,,,,,
2020-02,Одеська,254.0,10.7,103.0,4.4,41.0,1.7,,,,,,
2020-02,Полтавська,23.0,1.7,3.0,0.2,4.0,0.3,,,,,,
2020-02,Рівненська,14.0,1.2,5.0,0.4,1.0,0.1,,,,,,
2020-02,Сумська,12.0,1.1,3.0,0.3,5.0,0.5,,,,,,
2020-02,Тернопільська,14.0,1.3,2.0,0.2,0.0,0.0,,,,,,
2020-02,Харківська,65.0,2.5,12.0,0.5,3.0,0.1,,,,,,
2020-02,Херсонська,52.0,5.0,17.0,1.6,7.0,0.7,,,,,,
2020-02,Хмельницька,22.0,1.8,12.0,1.0,3.0,0.2,,,,,,
2020-02,Черкаська,34.0,2.8,17.0,1.4,5.0,0.4,,,,,,
2020-02,Чернівецька,5.0,0.6,2.0,0.2,4.0,0.4,,,,,,
2020-02,Чернігівська,52.0,5.3,9.0,0.9,1.0,0.1,,,,,,
2020-02,Київ,120.0,4.1,16.0,0.5,8.0,0.3,,,,,,
2020-03,Україна,1349.0,3.5,403.0,1.1,214.0,0.6,870.0,839.0,31.0,467.0,4.0,8.0
2020-03,Вінницька,19.0,1.2,17.0,1.1,5.0,0.3,,,,,,
2020-03,Волинська,11.0,1.1,4.0,0.4,1.0,0.1,,,,,,
2020-03,Дніпропетровська,314.0,9.8,46.0,1.4,48.0,1.5,,,,,,
2020-03,Донецька,102.0,5.4,45.0,2.4,21.0,1.1,,,,,,
2020-03,Житомирська,31.0,2.6,11.0,0.9,3.0,0.2,,,,,,
2020-03,Закарпатська,2.0,0.2,0.0,0.0,0.0,0.0,,,,,,
2020-03,Запорізька,32.0,1.9,5.0,0.3,6.0,0.4,,,,,,
2020-03,Івано-Франківська,6.0,0.4,1.0,0.1,0.0,0.0,,,,,,
2020-03,Київська,24.0,1.4,13.0,0.7,0.0,0.0,,,,,,
2020-03,Кіровоградська,45.0,4.8,27.0,2.9,17.0,1.8,,,,,,
2020-03,Луганська,15.0,2.2,4.0,0.6,5.0,0.7,,,,,,
2020-03,Львівська,22.0,0.9,9.0,0.4,7.0,0.3,,,,,,
2020-03,Миколаївська,45.0,4.0,21.0,1.9,6.0,0.5,,,,,,
2020-03,Одеська,309.0,13.1,127.0,5.4,44.0,1.8,,,,,,
2020-03,Полтавська,23.0,1.7,4.0,0.3,2.0,0.1,,,,,,
2020-03,Рівненська,9.0,0.8,6.0,0.5,6.0,0.5,,,,,,
2020-03,Сумська,4.0,0.4,1.0,0.1,0.0,0.0,,,,,,
2020-03,Тернопільська,5.0,0.5,3.0,0.3,0.0,0.0,,,,,,
2020-03,Харківська,56.0,2.1,23.0,0.9,7.0,0.3,,,,,,
2020-03,Херсонська,63.0,6.1,5.0,0.5,3.0,0.3,,,,,,
2020-03,Хмельницька,12.0,1.0,5.0,0.4,3.0,0.2,,,,,,
2020-03,Черкаська,42.0,3.5,3.0,0.3,4.0,0.3,,,,,,
2020-03,Чернівецька,5.0,0.6,6.0,0.7,4.0,0.4,,,,,,
2020-03,Чернігівська,37.0,3.7,0.0,0.0,8.0,0.8,,,,,,
2020-03,Київ,116.0,4.0,17.0,0.6,14.0,0.5,,,,,,
2020-04,Україна,1053.0,2.8,309.0,0.8,157.0,0.4,647.0,623.0,24.0,398.0,2.0,6.0
2020-04,Вінницька,9.0,0.6,5.0,0.3,3.0,0.2,,,,,,
2020-04,Волинська,8.0,0.8,6.0,0.6,6.0,0.6,,,,,,
2020-04,Дніпропетровська,275.0,8.6,41.0,1.3,49.0,1.5,,,,,,
2020-04,Донецька,105.0,5.5,42.0,2.2,14.0,0.7,,,,,,
2020-04,Житомирська,20.0,1.6,15.0,1.2,2.0,0.2,,,,,,
2020-04,Закарпатська,5.0,0.4,1.0,0.1,1.0,0.1,,,,,,
2020-04,Запорізька,31.0,1.8,5.0,0.3,4.0,0.2,,,,,,
2020-04,Івано-Франківська,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-04,Київська,8.0,0.5,4.0,0.2,6.0,0.3,,,,,,
2020-04,Кіровоградська,28.0,3.0,17.0,1.8,10.0,1.1,,,,,,
2020-04,Луганська,6.0,0.9,5.0,0.7,4.0,0.6,,,,,,
2020-04,Львівська,23.0,0.9,11.0,0.4,3.0,0.1,,,,,,
2020-04,Миколаївська,39.0,3.5,19.0,1.7,17.0,1.5,,,,,,
2020-04,Одеська,264.0,11.2,65.0,2.7,15.0,0.6,,,,,,
2020-04,Полтавська,13.0,0.9,3.0,0.2,8.0,0.6,,,,,,
2020-04,Рівненська,3.0,0.3,0.0,0.0,1.0,0.1,,,,,,
2020-04,Сумська,3.0,0.3,2.0,0.2,1.0,0.1,,,,,,
2020-04,Тернопільська,2.0,0.2,2.0,0.2,2.0,0.2,,,,,,
2020-04,Харківська,35.0,1.3,19.0,0.7,0.0,0.0,,,,,,
2020-04,Херсонська,34.0,3.3,8.0,0.8,1.0,0.1,,,,,,
2020-04,Хмельницька,16.0,1.3,8.0,0.6,2.0,0.2,,,,,,
2020-04,Черкаська,14.0,1.2,8.0,0.7,1.0,0.1,,,,,,
2020-04,Чернівецька,4.0,0.4,0.0,0.0,1.0,0.1,,,,,,
2020-04,Чернігівська,35.0,3.5,9.0,0.9,2.0,0.2,,,,,,
2020-04,Київ,73.0,2.5,14.0,0.5,4.0,0.1,,,,,,
2020-05,Україна,1108.0,2.9,296.0,0.8,185.0,0.5,657.0,634.0,23.0,448.0,1.0,2.0
2020-05,Вінницька,18.0,1.2,16.0,1.0,2.0,0.1,,,,,,
2020-05,Волинська,6.0,0.6,3.0,0.3,4.0,0.4,,,,,,
2020-05,Дніпропетровська,261.0,8.2,41.0,1.3,41.0,1.3,,,,,,
2020-05,Донецька,113.0,5.9,43.0,2.3,20.0,1.0,,,,,,
2020-05,Житомирська,17.0,1.4,11.0,0.9,4.0,0.3,,,,,,
2020-05,Закарпатська,6.0,0.5,1.0,0.1,0.0,0.0,,,,,,
2020-05,Запорізька,30.0,1.8,4.0,0.2,4.0,0.2,,,,,,
2020-05,Івано-Франківська,3.0,0.2,0.0,0.0,0.0,0.0,,,,,,
2020-05,Київська,40.0,2.3,17.0,1.0,9.0,0.5,,,,,,
2020-05,Кіровоградська,23.0,2.5,16.0,1.7,13.0,1.4,,,,,,
2020-05,Луганська,14.0,2.0,1.0,0.1,3.0,0.4,,,,,,
2020-05,Львівська,8.0,0.3,8.0,0.3,2.0,0.1,,,,,,
2020-05,Миколаївська,45.0,4.0,9.0,0.8,7.0,0.6,,,,,,
2020-05,Одеська,273.0,11.5,65.0,2.7,25.0,1.1,,,,,,
2020-05,Полтавська,22.0,1.6,3.0,0.2,7.0,0.5,,,,,,
2020-05,Рівненська,8.0,0.7,1.0,0.1,0.0,0.0,,,,,,
2020-05,Сумська,0.0,0.0,1.0,0.1,1.0,0.1,,,,,,
2020-05,Тернопільська,3.0,0.3,0.0,0.0,2.0,0.2,,,,,,
2020-05,Харківська,40.0,1.5,10.0,0.4,6.0,0.2,,,,,,
2020-05,Херсонська,34.0,3.3,11.0,1.1,0.0,0.0,,,,,,
2020-05,Хмельницька,11.0,0.9,3.0,0.2,0.0,0.0,,,,,,
2020-05,Черкаська,31.0,2.6,11.0,0.9,6.0,0.5,,,,,,
2020-05,Чернівецька,2.0,0.2,2.0,0.2,3.0,0.3,,,,,,
2020-05,Чернігівська,30.0,3.0,4.0,0.4,3.0,0.3,,,,,,
2020-05,Київ,70.0,2.4,15.0,0.5,23.0,0.8,,,,,,
2020-06,Україна,1467.0,3.8,374.0,1.0,183.0,0.5,831.0,794.0,37.0,633.0,2.0,1.0
2020-06,Вінницька,16.0,1.0,16.0,1.0,4.0,0.3,,,,,,
2020-06,Волинська,9.0,0.9,4.0,0.4,7.0,0.7,,,,,,
2020-06,Дніпропетровська,325.0,10.2,36.0,1.1,31.0,1.0,,,,,,
2020-06,Донецька,101.0,5.3,55.0,2.9,13.0,0.7,,,,,,
2020-06,Житомирська,20.0,1.6,11.0,0.9,6.0,0.5,,,,,,
2020-06,Закарпатська,4.0,0.3,1.0,0.1,0.0,0.0,,,,,,
2020-06,Запорізька,55.0,3.2,13.0,0.8,11.0,0.6,,,,,,
2020-06,Івано-Франківська,3.0,0.2,1.0,0.1,2.0,0.1,,,,,,
2020-06,Київська,168.0,9.5,31.0,1.8,12.0,0.7,,,,,,
2020-06,Кіровоградська,28.0,3.0,7.0,0.8,8.0,0.9,,,,,,
2020-06,Луганська,7.0,1.0,6.0,0.9,1.0,0.1,,,,,,
2020-06,Львівська,28.0,1.1,10.0,0.4,4.0,0.2,,,,,,
2020-06,Миколаївська,47.0,4.2,21.0,1.9,11.0,1.0,,,,,,
2020-06,Одеська,282.0,11.9,79.0,3.3,18.0,0.8,,,,,,
2020-06,Полтавська,27.0,1.9,3.0,0.2,7.0,0.5,,,,,,
2020-06,Рівненська,21.0,1.8,7.0,0.6,1.0,0.1,,,,,,
2020-06,Сумська,17.0,1.6,4.0,0.4,0.0,0.0,,,,,,
2020-06,Тернопільська,8.0,0.8,2.0,0.2,2.0,0.2,,,,,,
2020-06,Харківська,80.0,3.0,16.0,0.6,12.0,0.4,,,,,,
2020-06,Херсонська,48.0,4.7,10.0,1.0,1.0,0.1,,,,,,
2020-06,Хмельницька,12.0,1.0,7.0,0.6,4.0,0.3,,,,,,
